Total Income,Age,Gender,Dependents,Occupation,Rent,Loan_Repayment,Insurance,Shopping,Transport,Eating_Out,Entertainment,Utilities,Healthcare,School Fees,Miscellaneous,Expenses,Disposable_Income
84131.6,28,Female,0,Professional,8826.313245,7116.601556,1164.5,4775.9,2407.5,1797.3,1065.5,2392.7,1382.9,0,924.7,31853.9,67305.3
65088.9,27,Male,1,Self_Employed,7526.682315,0,608.2,3669.8,1755.2,1011.8,893.2,1720.8,821.8,2401.9,354.7,20764.1,52071.2
93111.7,34,Female,3,Retired,10622.34567,4260.112249,2633.3,5671.6,2821.3,2450.9,2426.5,4039.5,2383.7,4432.5,1056.3,42798,74489.4
83806.7,62,Female,0,Retired,13142.0193,3366.649728,2054.4,5676,2410.4,1758.9,877.4,2086.3,2088.7,0,1243.8,34704.6,67045.4
68302.1,33,Female,4,Self_Employed,8490.615096,0,1183.9,2914.4,1971.1,613.6,1168.3,1569.2,963.3,1952.2,624.7,21451.4,54641.6
55237.5,37,Female,1,Self_Employed,3047.508876,0,573.1,1661.8,966.7,636.7,672.1,763.9,722.3,1466.4,455.7,10966.2,44190
48929.1,22,Male,2,Retired,1339.370352,878.046831,281.7,1039.1,599.2,261.4,186.1,585.2,291.4,533.7,129,6124.3,39143.3
60988.7,58,Female,2,Retired,4197.745131,3924.894847,619,2305,1223.9,473.1,692,1095.4,957.5,1520.6,369,17378.3,48791
99520.2,49,Male,0,Retired,8928.03595,0,1791.3,7094,3097.8,2933.6,1960.8,3404.6,1970.5,0,1730.5,32911.1,79616.2
75604.5,44,Male,4,Student,7120.90244,0,1195.6,4795.3,2783.9,1742.6,1654.7,2146.4,1133,2540.6,945.2,26058.2,60483.6
51074.1,21,Male,4,Professional,2214.814043,1532.705366,335.1,1466,726.3,547.8,353.9,621.3,466.2,680.7,309.9,9254.9,40859.3
74458,58,Male,2,Student,5168.704813,5728.816621,921.5,4392.6,2197.8,891.3,1568.1,1940.9,1353.5,2635.7,565.6,27364.4,59566.4
80831.4,24,Male,4,Student,8166.27912,0,1934.2,4702.6,3185.8,1188.8,1083.6,1854.4,1640,2421.2,1104,27280.8,64665.1
54792.4,63,Male,3,Self_Employed,4437.710669,0,632.6,2104.3,1176.2,732.9,302.6,689.2,652.8,946.2,399.5,12074.1,43833.9
73925.9,31,Male,0,Professional,5088.878547,0,1331.1,4849.2,1752.6,1348.7,982.7,2555.5,1347.9,0,658.7,19915.3,59140.7
71430,56,Male,0,Professional,9429.014196,0,1046,3488.3,1872.9,978.7,1486.2,1391,1464.8,0,415.2,21572.2,57144
52023,41,Male,4,Retired,2404.599186,0,530.6,1784.3,831.1,457.7,349.5,864.6,483.8,996.2,351.6,9053.9,41618.4
79942,35,Female,2,Self_Employed,11982.58644,6304.240299,991.8,4321.9,3067.9,1842.7,1097.5,2667.9,1256,3989.7,978,38500.2,63953.6
86984.8,55,Female,3,Self_Employed,14095.45209,0,1136,5306,3173.4,1954.4,1039.4,3325,1438.2,3431.2,1007.6,35906.6,69587.9
111352.9,56,Female,3,Retired,14270.58554,13734.21224,3469.3,9730.3,5673.9,2068.7,2003.7,5636.4,2952.1,5170.4,2047.5,66757,89082.3
109702.7,57,Female,3,Retired,20910.80935,10703.58162,3364.6,9489.2,4910.9,1621.5,1437.2,3105,2700.8,4783.6,1093.1,64120.5,87762.2
49964.8,18,Female,1,Student,1494.72449,0,399.1,1114.1,501.4,386.2,238,419.6,340.3,724.2,246.3,5864,39971.9
54167.3,34,Female,4,Retired,2833.46243,974.48497,481.2,1784.3,917,295.2,645.8,982.6,455.1,1206.4,289.6,10865.3,43333.8
85296.3,43,Female,3,Retired,9059.26221,3637.914158,2114.9,4590.4,3563.2,955,1614.7,2102,1757.3,2422.1,609.5,32426.2,68237
85251.1,39,Male,4,Self_Employed,9050.212426,7033.2189,1909.3,5826.4,2506.4,1514,1695,2880.5,1687.1,3968.6,981.4,39052,68200.8
85296.8,56,Female,2,Student,9059.352217,0,1950.6,6624.2,3536.3,1897.8,1281.6,2643.7,1555,4341.4,795.9,33686,68237.4
694180,35,Male,2,Professional,130836.0041,53807.67282,25852.5,71195.2,37973.2,19972.9,30092.1,48804.4,25048.7,57928,14853.2,516363.9,555344
87366.2,55,Male,2,Student,9473.248488,8241.773123,2257.1,4771,3665.7,960.8,1288.3,3433.1,2316.7,3049.9,1382.7,40840.1,69893
114414.4,45,Female,1,Self_Employed,11162.16471,0,2182.6,10345.1,5082.5,3668.1,1575.2,4412.9,3196.8,6131.4,1219.8,48976.6,91531.5
104354,38,Female,2,Professional,9653.097107,0,1801.4,9473.3,3927.8,1838.4,1830.3,3673.3,1964,3437.4,1571.6,39170.6,83483.2
90517,55,Male,4,Student,15155.10711,9191.571419,1901.6,5748.3,3906,2275,2439.5,2868.4,2311.6,2918.7,1208.7,49924.5,72413.6
63312.3,50,Female,0,Retired,3496.848034,0,711.4,3366.7,1227,889.2,597.3,1476.6,795,0,257.6,12817.7,50649.9
95057.2,47,Female,0,Student,11011.44125,6175.15892,1194.5,6759.5,3972.3,1816.1,2450.1,3334.7,2078.3,0,782.6,39574.6,76045.8
56166.4,59,Female,4,Professional,2424.965325,1735.459434,789.9,2256.4,1096.1,516.6,654.2,980.8,789.5,1441.6,266.4,12952.1,44933.1
64822.3,25,Male,0,Student,4964.460266,0,1169.3,2856.6,1523.1,1077.5,1225.6,1769.5,839.5,0,267.8,15693.3,51857.8
60346.5,47,Male,3,Student,4069.290382,1385.935142,413.3,2979.9,1344.5,665.5,769.3,1275.8,971.2,1233.2,436,15544,48277.2
72030.8,56,Female,0,Student,9609.22802,0,1474.8,3318.6,2334.4,1246.7,1086.7,2450,1144.3,0,689.8,23354.7,57624.6
231124.3,26,Male,1,Retired,38224.86892,0,6791.8,27502.9,10227.7,7509.5,4391.8,11965.9,8101.3,14097.6,3779.1,132592.3,184899.5
46735.5,50,Female,2,Self_Employed,1347.090815,1284.26774,236.8,786.4,390.2,213.4,271.2,530.2,220.5,405,191,5876.1,37388.4
91946,60,Female,0,Self_Employed,10389.20848,0,1299.8,5206.1,3191,1147,1401,3957.3,2389.6,0,1332,30313,73556.8
48256.7,46,Female,0,Self_Employed,1651.339493,0,213.9,948.4,594.3,186.1,214.3,459.3,260.7,0,195.7,4723.9,38605.4
60566.3,48,Female,1,Student,4113.252083,2530.986315,584.6,2890.8,1584.8,939.8,557.4,1590.3,923.3,1133.8,392.3,17241.3,48453
111690.5,20,Male,1,Professional,14338.09451,0,2629.9,7512.7,5590.8,1885,1989.8,4107.4,2192.6,4617.9,1522.8,46387,89352.4
71583.1,55,Female,0,Student,4737.46135,4933.549277,1089.1,4207.1,1939.4,1354.7,1388.3,1395.7,1485,0,733.9,23264.3,57266.5
52667,28,Male,3,Student,1900.052608,932.9536931,358.3,1807.7,807.3,302.6,441.8,636.9,631.6,1224.6,162.7,9206.5,42133.6
56927.8,22,Female,0,Self_Employed,3385.55043,0,747.9,1954.3,1307.1,817.8,789.8,828.4,690.5,0,481.4,11002.9,45542.2
91669.9,48,Female,3,Self_Employed,7750.486348,0,1578.4,6299.5,2670.1,1200.7,2372.6,2799.9,2433.8,3594.3,820.8,31520.8,73335.9
56725,37,Male,2,Retired,3344.998228,0,433.3,1682.7,1204.4,339.2,553.2,1169.8,636.6,1184.3,279.3,10827.7,45380
75671.9,21,Male,4,Student,7134.387058,4670.615689,1156,3954.7,2421.3,1520.7,1070.7,2715.8,1653.6,3532.2,892.6,30722.6,60537.5
71113.9,25,Female,2,Retired,9334.171763,0,1281.2,3419.8,1725.8,1447.4,936.4,1763.2,1464.7,2741.4,472.5,24586.6,56891.1
57812.8,59,Male,0,Retired,2671.919475,0,529.2,2526.1,1318.4,567,419.9,1019.2,535,0,430.3,10017,46250.2
206726.2,52,Male,0,Retired,33345.23023,0,4928,24109.9,8711.6,3477.7,6363,7422,7505.1,0,2325.7,98188.2,165380.9
89815.8,30,Female,3,Self_Employed,14944.74593,8298.110016,1169.4,6322.1,2678.9,2280.8,1076,3269.1,1606.1,3826.1,589.5,46060.8,71852.7
45936.3,22,Female,1,Retired,1187.256757,0,136.8,766.4,394.5,179.4,253.4,320.6,220.4,399.1,145.8,4003.7,36749
74825.9,57,Male,3,Student,6965.176313,0,1002.6,3598.8,2062.8,1692.5,827.2,1493.1,1420.6,2906.8,353.2,22322.9,59860.7
57668.2,36,Female,1,Retired,2650.234761,0,734.8,2257.3,940.4,774.8,776.6,1352.1,724.3,1038.1,360,11608.6,46134.6
99331.7,35,Female,1,Self_Employed,11866.34375,8287.804037,2144,6693.5,4211.9,2230.9,2728.9,2738,2163.9,3977.1,1684.3,48726.8,79465.4
55913.7,50,Male,1,Student,3182.741329,0,712.1,1895.2,871.4,654.1,488.4,800.9,613.5,1151.4,296.8,10666.5,44731
67368.9,21,Female,1,Student,5473.784906,2927.887653,1137.1,3378,2173.4,1064.3,974.1,1227.6,1147,2451.1,640.9,22595.2,53895.1
84933.7,35,Male,0,Professional,8986.732225,0,1758.3,5805.3,3510.6,1864.2,1188.9,2462.9,2174.5,0,531.6,28282.9,67946.9
99967.4,63,Male,4,Self_Employed,17990.2282,0,1456.2,7536.8,3727.5,2141.9,2096.7,4414.6,2141.6,3827.9,1683.7,47017,79973.9
51484.1,41,Female,4,Professional,2296.812618,0,544.9,1219.6,831.6,433.1,414.9,666,424.8,809.9,153.4,7795.2,41187.3
62956.4,60,Female,2,Self_Employed,3443.45872,0,479.6,2856,1703.5,788.9,506.7,1148.7,720.6,2018.4,367.1,14033,50365.1
60516.7,46,Male,2,Self_Employed,6155.021966,0,999.7,2336.1,1369.9,641.8,593.3,1497.6,637.3,1564.9,485.9,16281.5,48413.4
57788.2,48,Male,2,Self_Employed,2668.226477,0,784.5,2557.4,1321.8,371.9,860.5,1111.2,677.9,1200.1,381.9,11935.6,46230.5
163169.4,45,Male,3,Professional,24633.88321,0,3395.6,13313.5,9097.6,2859.8,4474.9,6300.6,4329.3,10008.7,3164.9,81579,130535.5
81478.8,26,Female,2,Retired,12443.6437,5899.907673,2055.9,5502.9,3302.8,959.9,943.1,2612.1,1251.7,3978.2,1241.8,40191.9,65183
50940.7,62,Male,2,Self_Employed,3282.211437,2180.852234,366,1532.7,641.8,376.4,400.3,649.5,337.1,1085.9,113.7,10966.5,40752.6
102520,43,Male,2,Student,18756.00814,0,2759.5,6507.2,4771.1,2732.1,2483.8,4370.3,2878.6,3627.4,1106,49992,82016
203845.2,64,Male,0,Student,32769.04851,0,7858.8,20945.9,11481.6,6663.5,5321.6,9468.1,7183.4,0,3156.7,104848.6,163076.2
108523,19,Male,2,Self_Employed,20556.90277,0,2393.5,7661.4,3782.3,1795.9,3005.4,5460.1,2778.4,6103,814.1,54350.9,86818.4
48896.9,23,Female,4,Self_Employed,2669.066016,1355.891911,343.4,972,487.4,380.9,379.4,441.4,417.9,875.2,153,8475.5,39117.5
60364.8,46,Female,0,Self_Employed,4072.968973,0,807.3,2279.2,1499.3,945.9,557.5,1275.2,619.1,0,567.2,12623.7,48291.9
122659.2,43,Male,1,Retired,16531.84281,0,3100,9655.6,5144.8,2608.3,2828.2,4313.2,3990.5,8259.5,1228.8,57660.7,98127.4
57031.5,45,Male,3,Self_Employed,3406.290594,0,435.5,2416.3,1299.6,660.9,641.2,1170.1,828.1,1461.7,470.3,12790,45625.2
82787.8,24,Female,0,Retired,12836.33883,5368.50841,1230.5,4943.6,2799.4,1588.1,1850.3,3231.9,1433.7,0,800,36082.4,66230.2
95751.5,51,Male,0,Retired,16725.45516,9940.862718,1294.4,8324.7,3301.8,2655.4,1772.2,3382.3,1942.2,0,598.6,49937.9,76601.2
54291.3,62,Male,4,Self_Employed,2858.265842,0,472.6,1435.3,1080.6,636.7,481.6,624.3,550.5,1026,286.1,9451.9,43433.1
68604.9,27,Male,2,Self_Employed,5720.974651,0,731.1,4035.7,2214.4,665.5,709,1412.1,1129.2,1854.9,557.3,19030.3,54883.9
42243.8,58,Male,1,Retired,448.765678,270.6687852,56.7,241.5,144.2,112.1,45.4,103.6,96.2,139.1,46.9,1705.1,33795.1
53219.4,57,Female,4,Professional,2643.884814,0,310.2,1831.3,855.1,623.1,602,734.9,432.3,846,209.2,9088.1,42575.5
64511.5,64,Male,4,Retired,3676.726711,0,801.4,3227.6,1898.7,551,874.4,1936.2,926,1235.5,407.8,15535.5,51609.2
51056,39,Female,0,Student,3316.791937,0,251.8,1432.8,665.8,542.9,473.3,830.9,349.7,0,186.5,8050.5,40844.8
150733.5,44,Female,1,Self_Employed,22146.70025,0,4638.2,12241.5,7647.6,2366.4,3606.6,8122.2,4252.9,8898.5,3185.5,77106,120586.8
49555.2,56,Female,4,Professional,1911.03765,0,449.1,1292.7,490.1,419,302.2,703.1,350.2,669.3,156.2,6743,39644.2
61097.7,39,Male,3,Professional,6329.295838,0,620.2,2634.1,1687.2,813.4,1037.7,1114.5,752.7,1815.9,424.6,17229.6,48878.1
73307.7,36,Female,3,Self_Employed,6661.548274,0,1504.9,4866.8,1800.7,1113.5,1582.7,2326.8,1388.7,2169.8,683.8,24099.4,58646.2
135032.2,53,Female,4,Professional,28509.6666,0,3579.7,10529.7,5258.6,2248.3,3586.9,3858.9,3137.3,6602.5,1239.1,68550.6,108025.8
49511.6,26,Female,0,Student,1902.311543,0,306,1363.1,519.4,310.6,273.7,519.4,377.1,0,276.1,5847.7,39609.2
116075.7,36,Female,3,Self_Employed,22822.69827,8963.699754,3375.2,10433,3911,2232.6,3261.1,5097,2826,7105,1532.7,71560.1,92860.5
70246.6,19,Female,0,Retired,4536.990222,0,1319.8,3167.9,2216.3,1437.4,908.6,1475.7,951.2,0,644.8,16658.7,56197.3
53680.8,45,Male,2,Self_Employed,4104.227978,0,659.5,1731.2,869,472.3,374.4,691.7,529.1,989.1,327.2,10747.9,42944.6
83418.3,56,Female,2,Student,8683.652618,0,2093.6,5857.3,2777.1,1345,903.7,2902.7,2155.7,3940.4,490.3,31149.3,66734.6
75178.9,39,Female,0,Professional,10553.65593,4700.704271,1439.4,3659.8,2785.5,1215.1,1415.2,2183.4,1444.6,0,785.7,30183.2,60143.1
58560.3,23,Female,4,Self_Employed,5568.08437,1819.904003,879.3,2196.4,1050,708.1,406.4,1224.2,772.6,1342.7,331.3,16299.1,46848.2
71722.9,64,Male,2,Student,6344.581473,1926.190701,686.6,4376,1639.9,1369,745.6,2001.5,997.6,2350.7,566.9,23004.6,57378.3
62041.9,24,Male,2,Retired,4408.385805,0,566.3,2691.5,1504.1,620.4,1006.1,1719,797.7,2120.4,648,16082,49633.5
72852,23,Female,3,Student,6570.391012,0,958.8,3630.1,2076.4,931.6,1170.4,2586.6,1368.8,2727.7,913.7,22934.4,58281.6
90952.9,50,Female,4,Self_Employed,10190.58249,0,2230.9,5492.5,2855.2,2424.6,1235.5,2581.4,1955.3,3760.4,1398,34124.3,72762.3
146698.9,31,Female,0,Student,16004.83477,0,2271.7,15086.7,6855.3,3528.3,2649.5,6972.3,3710.4,0,2946.9,60026,117359.1
51144.5,18,Male,2,Retired,2228.897503,0,476.3,1151.7,619.9,366.9,503,696.5,348.4,736.3,242.5,7370.5,40915.6
205277.2,42,Female,4,Self_Employed,49583.16085,17611.8398,6630.2,17532,13005,7163.8,5048.8,6954.6,6353.5,14568.4,2484.1,146935.4,164221.8
46293.6,23,Male,2,Professional,944.0342395,0,291.6,892.6,483.6,171.1,277,285.8,293.3,352.3,115.5,4106.8,37034.8
66569.6,45,Male,3,Self_Employed,3985.446379,0,569,3548.8,1745.2,675.8,866.3,1470.9,1222.8,2229.9,503.9,16818,53255.7
88031.2,35,Male,4,Retired,9606.243334,0,1856.1,5368.8,3049,2141.7,1042.2,2537.3,2031.4,3661.1,590.1,31883.8,70425
77561.9,44,Female,1,Retired,11268.57718,0,863.8,4068.1,2195.5,1222.2,1183.2,1960.1,1432.9,3713.8,969.7,28877.7,62049.5
58229.4,19,Male,3,Self_Employed,5468.831432,0,395.4,1925.1,1307.2,684.4,791.7,864.8,810.3,1711.9,298.1,14257.7,46583.6
65398.7,57,Male,0,Retired,5079.748076,0,1230,2601.3,1374.9,564.4,1264.9,2004.9,1108.4,0,535.5,15764.3,52319
60222.5,38,Male,4,Student,4044.503187,3226.616657,539.4,2235.7,1458.7,701.3,473,1517.9,713.7,1426,546.6,16883.5,48178
58722.1,40,Female,2,Student,5616.635234,2305.336632,480.7,2590.8,1192.3,554.5,473.4,786.9,777.2,1452.1,212.7,16442.5,46977.7
99197.5,19,Female,4,Professional,11839.49702,10548.94877,2737.4,7739.2,3963.4,2048,2888.8,4729.6,2861.2,5223.3,1005.5,55584.8,79358
79917.3,33,Female,0,Self_Employed,11975.18948,3086.672322,1172.6,5426.5,2819.5,1578.7,1866.3,1639.8,1468.9,0,1121.7,32155.8,63933.8
57233.8,21,Female,4,Professional,2585.06259,1435.726628,782.7,2562.5,1239.2,441.2,691.2,751.6,531.3,915.6,239.8,12175.8,45787
101613.3,51,Male,2,Student,12322.65416,9035.373906,2471,7475.2,4337.9,2088.9,1939.5,4087,2733,4963.8,1191.1,52645.3,81290.6
78360.8,22,Female,3,Professional,5754.125141,0,985.4,5611.3,2272.7,1726.3,1538,1786.4,1895,3296.5,755.5,25621.1,62688.7
97482.9,51,Female,3,Retired,11496.57499,0,2045.6,5969.4,3131.2,1715.1,1350.9,2655.1,2439.5,3885.4,842.5,35531.4,77986.3
89645.1,39,Male,2,Self_Employed,9929.02755,8577.17162,1977.2,6921.2,2926.3,1207.8,1092.2,2338.2,2210.2,3464.1,1218.4,41861.8,71716.1
55456.1,63,Female,1,Self_Employed,4636.81899,0,644.3,2026.1,853.7,531.8,692.5,1235,627.1,1077.1,279.6,12604,44364.9
59164.4,37,Female,1,Self_Employed,3832.872941,2957.565853,660.4,2528.9,1452.3,424.2,603,1137,694.5,1716.8,523.3,16530.8,47331.5
94545.3,56,Male,3,Student,16363.60173,6360.059341,1672,5459.6,2833.7,1309.2,2300.6,3370.9,2395.6,5229.6,659.7,47954.4,75636.3
88886.1,64,Female,0,Retired,7332.918604,0,2369.3,5385.7,3283.1,1264.6,1486.1,3230,1572.1,0,686.4,26610.2,71108.9
69502.5,30,Female,4,Student,8850.759744,5383.838626,959.5,4357.2,2291.7,1395.3,1415.6,2200.1,1019.3,2657,358.5,30888.9,55602
72952.2,61,Female,2,Retired,4942.836237,0,1343.2,4368.1,2610.6,1317.2,1538,1910.3,1349.1,2123.2,342.3,21844.9,58361.8
123373.4,51,Female,0,Retired,16674.67974,12616.37278,3761.1,12151.7,6383.5,1866.8,3203.8,4453.5,3769.9,0,1035.7,65917.1,98698.7
58689.1,61,Female,4,Self_Employed,5606.728903,3274.760016,468.4,2001.3,1214.9,524.8,741.9,747.8,576.6,1001.8,556.2,16715.3,46951.3
86473.2,23,Male,3,Student,9294.635206,0,1602.8,5910.5,3179.3,2280.2,1831.4,2060.7,1795.2,3444.3,1150.1,32549,69178.5
65519.5,46,Female,2,Professional,5103.90201,0,933.1,2875.8,1389,1201.7,560.2,1575.7,854.3,2155.1,491,17139.8,52415.6
65205.3,50,Male,0,Professional,5041.050569,4677.556206,935.2,3740.9,1420.6,514.4,1119.5,1973.5,792.1,0,457.6,20672.4,52164.2
112256.3,18,Male,4,Self_Employed,21676.87575,0,1768.2,9993.8,4092.1,2087.9,3180.3,4481.5,2347.6,6138.8,1887.8,57654.7,89805
98063.1,64,Male,3,Student,17418.93193,0,1206.4,8610.4,3834.2,2398.6,2611.6,4468.8,2210.6,3352.4,1366.7,47478.6,78450.5
97512.7,24,Female,3,Retired,11502.53192,0,2297.7,5846,3832.1,1959.1,1549.8,4467.3,2443.3,5188,1343.2,40429,78010.1
125249.3,39,Female,4,Self_Employed,17049.86891,11038.96817,3294.2,9484.3,4815.6,3568.5,3514.9,3685.6,3915.1,6818.9,2397.9,69583.9,100199.5
70508.4,49,Female,1,Professional,4576.252675,4217.819964,1251,4447.1,1699.6,1495.4,1246.9,2168.7,1324.1,2454.8,521.2,25402.9,56406.7
91767.4,31,Female,1,Professional,10353.47121,7766.828695,1381.7,5587.8,3760.4,1353.6,1503.3,2808.9,2090.9,4334.1,1015,41956.1,73413.9
63405.8,41,Male,4,Retired,7021.740853,4583.905132,705.3,3127.7,1343.5,645.8,822.5,1812.9,872,1817.4,364.2,23116.9,50724.6
78882,36,Male,4,Student,11664.58886,0,1443,5685.7,2625.2,1802.8,1007.7,3061.9,1596.9,2354.1,1010,32251.9,63105.6
67033.7,44,Male,4,Professional,8110.099476,4620.015834,587.5,2719.5,1519.8,542,918.3,1203.4,1141.2,1865.7,490.8,23718.3,53626.9
72420.6,40,Female,3,Student,6484.120846,1790.897936,849.3,4109.6,2116.5,1085.4,813.5,1329.6,1368.8,2260.7,788.2,22996.6,57936.5
88294.8,62,Male,2,Student,7244.213535,5523.960445,2242,6297.1,3313.9,1406.1,2098.7,2105.9,2061.9,3658.6,900.5,36852.8,70635.8
55589.9,38,Male,3,Professional,3117.972412,2810.924645,383.9,2162.9,1236.1,715.3,352.8,936.2,508.6,1465.9,225.4,13916,44471.9
199989.3,61,Female,3,Professional,31997.86845,0,3987.8,22200.6,8562.9,5176.3,4689.3,7470.3,7555.1,15057,4673.2,111370.4,159991.5
53415.1,46,Male,1,Self_Employed,4024.540215,0,558.5,1710.5,954.7,462.7,510.7,536.9,471.8,1235.8,278.6,10744.9,42732.1
51357.1,18,Female,4,Student,1703.570779,629.8231887,528.2,1638.8,818,466.1,461.9,881.3,560.2,593.1,129.1,8410.2,41085.7
115768.8,48,Female,3,Self_Employed,22730.62823,0,3722.4,8576.5,4293.7,2487.4,3736.4,5323.1,3013.3,6699.7,953.5,61536.7,92615
96516.2,44,Female,3,Student,8477.431815,0,2548.3,6818.1,3513.8,1640,1632.9,3069,2030.9,5521.8,1235.1,36487.4,77213
89426.8,61,Female,4,Professional,14828.04664,0,2044.8,6582.5,3522.9,1522.1,2249.7,3825.6,2358.4,3390.4,705.8,41030.3,71541.5
89594.2,53,Female,2,Student,14878.25848,7168.055388,2310.5,6956.9,3538.6,2283.2,1670,2471.7,2312.3,4079.3,1161.6,48830.3,71675.4
69707.5,44,Male,1,Self_Employed,5941.50252,5696.438461,1040.8,3471.4,1931.9,915.6,738.3,1331.5,1475.1,2477.2,495,25514.6,55766
54634.7,32,Male,0,Student,4390.403253,0,420.6,1716.2,1038,682.2,312.9,591.1,591.3,0,173.6,9916.2,43707.7
71875.6,42,Female,3,Professional,6375.121284,0,1326.2,3928.8,2112.6,817.3,1369.9,1684.6,1162.3,1679,646.4,21102.3,57500.5
57452.2,32,Male,2,Self_Employed,3490.448018,0,562,1996.5,933.5,863.8,722.1,1294.8,574.3,1626.4,514.6,12578.3,45961.8
105450.4,57,Female,0,Student,13090.08739,6334.543059,2047.8,7646,4798.9,3049.4,2322.5,3686.6,2051,0,1342.7,46369.5,84360.3
66670.3,36,Female,4,Student,5334.064746,0,874.1,3505.6,1543.1,1229.5,921.2,1448.2,1320.5,1549.8,523.9,18250,53336.3
55499.4,64,Male,0,Student,4649.812145,0,600.6,1720,1227.7,622.1,524.9,779.2,629.8,0,239.1,10993.3,44399.5
63198.5,28,Female,4,Student,6959.557565,0,1091.9,2917.3,1720.3,858.7,1048.2,1467.6,1118,1203.7,566.4,18951.6,50558.8
81743.4,58,Male,2,Retired,8348.689936,6608.974954,2027.1,6186.4,3035.9,873.8,1388.1,2899.9,1699.1,2535.3,872.4,36475.7,65394.8
59110.1,50,Male,0,Student,3822.02286,0,757.3,2785,1410.5,587.9,897.3,1040.8,888.9,0,488.3,12678,47288.1
55540.1,58,Male,1,Professional,3108.011563,1503.168677,327.6,1855.6,957.6,328,597.9,1189.5,738.5,1456.7,336.5,12398.9,44432
76457.5,40,Female,2,Professional,5468.624739,0,1174.8,4124.9,1898.7,1183.2,1628.9,1500.7,1437.2,3357.8,526.5,22301.3,61166
76494.8,29,Male,0,Self_Employed,7298.966232,0,872,5457.9,2260.5,921.7,1182.8,1839.5,1547.1,0,1060.1,22440.7,61195.9
59998.2,19,Female,3,Student,5999.463431,0,734.9,2216.9,1195,489.7,546.3,1369.3,737.6,1792.3,352.7,15434.1,47998.6
60581,60,Male,0,Retired,4116.193484,0,655.8,2901,1163.4,909.6,650.9,1289.8,1008.3,0,454,13149.2,48464.8
76119.7,38,Female,0,Retired,5417.949087,0,1521.6,5337.8,2172.5,1075.4,1467.3,2771.2,1499.7,0,972.7,22236.1,60895.7
49419,31,Female,1,Professional,1883.801851,1375.239651,358.2,1412.3,658.2,307,220.6,443.9,357.2,695,222.7,7934.3,39535.2
49730.1,51,Male,2,Retired,1946.024259,0,248,1183.9,505,471.9,436.6,411.5,347.6,941.8,143.2,6635.5,39784.1
56885.3,32,Female,3,Professional,3377.055217,3216.168272,415.5,2046.4,1002.4,432.1,731.8,909.5,632.3,1567.9,311.1,14642.2,45508.2
65290.8,38,Female,2,Student,5058.154775,0,581.8,3378.6,1487.1,916.9,912.6,1447.8,1087.4,2524.7,498.9,17893.9,52232.6
78471.7,40,Female,2,Self_Employed,11541.51609,4052.719626,1626.5,4611.3,2165.9,1893.1,1226.9,3050.7,1273.8,2995.4,388.8,34826.7,62777.4
137659.1,38,Male,3,Student,29297.71571,18948.13397,2926.3,10915.3,7513.3,4866.8,4367.9,5436.2,2943,9340.4,2484.1,99039.2,110127.2
99580.3,31,Female,3,Retired,11916.06116,0,1978.6,6864.6,4508.2,1312.1,2952.6,2993.3,2911.6,5304.8,616.3,41358.2,79664.2
66396.9,38,Male,1,Self_Employed,5279.379887,2833.154029,866.8,2751.6,1838.2,641.9,1199.1,2096.5,836,2568.4,384.2,21295.3,53117.5
69547.1,29,Male,4,Self_Employed,4432.059748,0,1175.1,3299.2,2193.9,1417.4,772.1,2349.1,1043.1,2839.9,439.9,19961.7,55637.7
53452.6,59,Female,1,Professional,4035.78603,0,287.7,1469.7,958.5,627.9,432.6,946,641.7,893.4,350.3,10643.6,42762.1
69559,63,Male,3,Self_Employed,8867.687646,3215.37865,905.9,3639.1,1539.1,794.9,928.4,1974.6,1316.7,2213.5,483.8,25879.1,55647.2
63813.9,64,Male,0,Professional,7144.177335,3920.496969,545.5,3546.8,1773.3,1057.6,1117.9,1693.7,1063.4,0,251.2,22114.1,51051.1
78837,22,Female,0,Retired,7767.390908,4043.889152,833.2,5201.5,2476.2,1526.7,1136.6,2356.6,1666,0,516.1,27524.2,63069.6
55477.9,19,Male,2,Professional,3095.578226,0,347.5,1694.5,1009.3,477.9,324.3,730.9,523.2,1270.7,414.6,9888.6,44382.3
85452.8,39,Male,2,Student,9090.561529,0,1483.6,6609.1,3607.2,1120,1699.9,2717.8,1980.8,3117.5,917.8,32344.2,68362.2
142246.7,23,Male,4,Retired,30674.00974,0,4173.8,11027.7,8034.6,3118.3,3602.7,6164.6,3681.6,8771.8,2430.4,81679.5,113797.4
67500.1,61,Female,4,Student,5500.01792,2727.387967,932,3473.1,1612.6,1033.6,785.6,2029.3,1069.2,2463.5,372.5,21998.8,54000.1
81370.4,19,Female,4,Retired,8274.089185,0,1131.1,5458.3,2530.7,1239.2,2024.9,2007,1745.9,3569.6,942.7,28923.6,65096.4
92107.7,46,Male,4,Self_Employed,10421.53838,4056.067396,2060.1,6153.5,2644.8,2241.8,2497,3327.8,1900.1,2802.4,834.8,38939.8,73686.2
61763.2,53,Male,0,Retired,4352.642325,0,567.2,3043.9,1364.3,742,820.2,1731.8,663,0,294.2,13579.2,49410.6
75890.5,24,Male,3,Student,10767.13633,0,1125.5,3830.4,2107.5,976.2,742.9,2021.2,1577,3401.8,528.2,27077.6,60712.4
70303.7,33,Male,4,Retired,4545.56175,0,1471.5,3827.9,1556.6,1422.2,1513.1,2334.9,927.3,2667,709.4,20975.5,56243
